CL,D,E,I_A,I_S,K_stock,R,S,V,X_vac,action,time
0.9999999999999962,0.0021857350148142473,0.003628953293869591,0.0031602902756699054,0.0007063341582212258,0.0,0.193232748646034,0.7944012611814127,0.0026846774299746187,0.00449003580121586,9.539941498622193e-5,112.4
0.9999999999999962,0.002189758878724513,0.003692369836382173,0.0032140788498494135,0.0007180985495992893,0.0,0.19237530001749767,0.7951211473317378,0.002689246536205364,0.004507068613991302,9.539941498622193e-5,112.8
0.9999999999999962,0.002193849984310141,0.003757046831302614,0.0032689420803006636,0.0007300984955784302,0.0,0.19152872083549,0.7958275426476047,0.0026937991254095683,0.004524101078079074,9.539941498622193e-5,113.2
0.999999999999996,0.0021980096771831554,0.0038230081461981067,0.003324900753462348,0.0007423385794110985,0.0,0.19069305629091213,0.7965203518417016,0.002698334711127548,0.004541133188575689,9.539941498622193e-5,113.6
0.9999999999999958,0.0022022393290847524,0.0038902780146422614,0.0033819760049959235,0.0007548234641081991,0.0,0.1898683534581439,0.7971994769283858,0.0027028528006350894,0.004558164940484442,9.539941498622193e-5,114.00000000000001
0.9999999999999959,0.002206540338336148,0.0039588810366887155,0.0034401893221211156,0.000767557893138679,0.0,0.18905466131955448,0.7978648171953407,0.0027073528948160226,0.004575196328713701,9.539941498622193e-5,114.4
0.9999999999999959,0.002210914130293165,0.004028842179032054,0.0034995625457681255,0.0007805466910971957,0.0,0.18825203079009123,0.7985162691756797,0.002711834488034373,0.004592227348075186,9.539941498622193e-5,114.80000000000001
0.9999999999999957,0.002215362157804371,0.004100186774837184,0.0035601178725332165,0.000793794764337282,0.0,0.18746051474192674,0.7991537266205508,0.0027162970680061713,0.004609257993282225,9.539941498622193e-5,115.2
0.9999999999999957,0.0022198859016725496,0.004172940523217556,0.0036218778564237903,0.0008073071015673053,0.0,0.1866801680291425,0.799777080472301,0.00272074011567102,0.0046262882589479986,9.539941498622193e-5,115.6
0.9999999999999957,0.0022244868711192942,0.004247129488341957,0.0036848654103784663,0.0008210887744063954,0.0,0.18591104751242643,0.8003862188382597,0.0027251631050635187,0.004643318139583765,9.539941498622193e-5,116.0
0.9999999999999957,0.0022291666042524713,0.004322780098148776,0.0037491038075470762,0.0008351449378973906,0.0,0.1851532120837601,0.8009810269652052,0.002729565503184648,0.004660347629597075,9.539941498622193e-5,116.4
0.9999999999999956,0.002233926668536301,0.004399919142645969,0.0038146166823148663,0.0008494808309737239,0.0,0.1844067226910699,0.8015613872145816,0.00273394676987323,0.004677376723289963,9.539941498622193e-5,116.80000000000001
0.9999999999999954,0.0022387686612637785,0.0044785737717741286,0.003881428031054555,0.0008641017768770363,0.0,0.18367164236281533,0.8021271790385331,0.0027383063576775814,0.004694405414857137,9.539941498622193e-5,117.2
0.9999999999999954,0.0022436942100311393,0.004558771492809281,0.003949562212589265,0.0008790131835221733,0.0,0.1829480362324854,0.8026782789568309,0.0027426437117274876,0.004711433698384141,9.539941498622193e-5,117.60000000000001
0.9999999999999954,0.0022487049732140578,0.004640540167281308,0.004019043948348668,0.0008942205438060756,0.0,0.1822359715629732,0.8032145605347656,0.002746958269606631,0.00472846156784552,9.539941498622193e-5,118.0
0.9999999999999957,0.002253802640445239,0.004723908007383002,0.004089898322200009,0.0009097294358569408,0.0,0.18153551777079624,0.8037358943620886,0.0027512494612256136,0.00474548901710296,9.539941498622193e-5,118.39999999999999
0.9999999999999953,0.0022589889330930524,0.00480890357184404,0.004162150779935003,0.0009255455232198809,0.0,0.1808467464501295,0.8042421480330783,0.0027555167086957236,0.004762516039903427,9.539941498622193e-5,118.80000000000001
0.9999999999999954,0.0022642656047408287,0.004895555761243297,0.004235827128392875,0.0009416745549751574,0.0,0.18016973139661518,0.8047331861278244,0.002759759426203604,0.0047795426298772965,9.539941498622193e-5,119.2
0.9999999999999952,0.002269634441666417,0.004983893812732142,0.004310953534199112,0.0009581223657849217,0.0,0.1795045486309121,0.8052088701948137,0.0027639770198869874,0.004796568780536468,9.539941498622193e-5,119.60000000000001
0.9999999999999952,0.002275097263321581,0.0050739472941405276,0.004387556522098787,0.0009748948758642365,0.0,0.17885127642194532,0.8056690587349131,0.0027681688877116695,0.004813594485272479,9.539941498622193e-5,120.0
